Product_Name,Price,Rating,Review Count,URL,ASIN
BIRJIS 21 Ltrs Backpack Bag For College / Laptop / School / Office Unisex Black ,459,4.3 out of 5 stars,3,https://www.amazon.in//BIRJIS-Backpack-College-Laptop-School/dp/B09JMB8GJG/ref=sr_1_259?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-259,['B09JMB8GJG']
,,,,,
Baggit Women's Sling Bag (Black) ,"1,344",5.0 out of 5 stars,1,https://www.amazon.in//Baggit-Womens-Sling-Bag-Black/dp/B0B8ZG92XD/ref=sr_1_260?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-260,['B0B8ZG92XD']
,,,,,
DEfANZO 30L Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Single Black) ,399,4.3 out of 5 stars,8,https://www.amazon.in//DEfANZO-Polyster-Weight-Backpack-Single/dp/B09NGRL75L/ref=sr_1_261?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-261,['B09NGRL75L']
,,,,,
Business Waterproof School Bags Bagpack Travel Laptop Shoulder Backpack Anti Theft Backpack for College Travel Outdoor Grey ,773,3.4 out of 5 stars,10,https://www.amazon.in//Business-Waterproof-Bagpack-Shoulder-Backpack/dp/B09SD9ZWFG/ref=sr_1_262?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-262,['B09SD9ZWFG']
,,,,,
Van Heusen Women's Sling Bag (Black) ,999,4.3 out of 5 stars,64,https://www.amazon.in//Van-Heusen-Woman-Spring-Summer-Womens/dp/B07ML1M3KN/ref=sr_1_263?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-263,['B07ML1M3KN']
,,,,,
Anice Laptop Backpack College and Laptop Bag Casual Backpack School Bag Laptop Bag (Black) ,499,5.0 out of 5 stars,1,https://www.amazon.in//Laptop-Backpack-College-Casual-School/dp/B01LMECUUU/ref=sr_1_264?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-264,['B01LMECUUU']
,,,,,
Caprese Women's Handbag ,819,4.0 out of 5 stars,491,https://www.amazon.in//Caprese-Shyla-Womens-Sling-Orange/dp/B07GLNMS86/ref=sr_1_265?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-265,['B07GLNMS86']
,,,,,
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years) ,429,3.8 out of 5 stars,"10,244",https://www.amazon.in//DZert-School-Plush-Backpacks-Cartoon/dp/B082H1L6HZ/ref=sr_1_266?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-266,['B082H1L6HZ']
,,,,,
"Arctic Hunter Laptop Bag,35L Expandable Backpack for Travel Business Backpack Fit Upto 17 inch Laptop Water-resistant Anti-theft Backapck with USB Charging Port Multi-Layer Large Capacity Bag,Black ","3,303",4.5 out of 5 stars,131,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A08785491Z2HRLPVLORCY&url=%2FBackpack-Charging-Multi-Layer-Capacity-Backpacks%2Fdp%2FB084QGF2JM%2Fref%3Dsr_1_267_sspa%3Fkeywords%3Dbags%26qid%3D1665173414%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-267-spons%26psc%3D1&qualifier=1665173414&id=7967193485704729&widgetName=sp_mtf,['B084QGF2JM']
,,,,,
BRAND LEATHER Full Grain Buffalo - Hide Leather Backpack Large Capacity 17 Inch Laptop Bag Multi Pockets Travel Daypack ,"5,467",4.3 out of 5 stars,67,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A10037541UOIF4BTRP6PL&url=%2FBRAND-LEATHER-Full-Grain-Buffalo%2Fdp%2FB08L9MDR3H%2Fref%3Dsr_1_268_sspa%3Fkeywords%3Dbags%26qid%3D1665173414%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-268-spons%26psc%3D1&qualifier=1665173414&id=7967193485704729&widgetName=sp_mtf,['B08L9MDR3H']
,,,,,
"FICRO College School Book Bag Laptop Computer, Travel Backpacks Laptop Bag for Women Men (Red) ",399,3.6 out of 5 stars,21,https://www.amazon.in//FICRO-College-School-Computer-Backpacks/dp/B09C2PBJNX/ref=sr_1_269?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-269,['B09C2PBJNX']
,,,,,
"Funk For Hire Women Printed Vegan Leather 15.6"" Laptop Handbag/Sling Multi Color ","1,980",4.2 out of 5 stars,64,https://www.amazon.in//Funk-Hire-Leather-Printed-Multicolour/dp/B07LG3R6D8/ref=sr_1_270?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-270,['B07LG3R6D8']
,,,,,
Lenovo Casual Laptop Briefcase T210 (Toploader) 15.6-inch(39.6cm) Water Repellent Blue ,799,4.2 out of 5 stars,"48,042",https://www.amazon.in//Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_271?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-271,['B075Y8294N']
,,,,,
"AirCase Sleeve Messenger Bag with Handle & Detachable Shoulder Strap |for upto 15.6"" Laptop/Macbook | 3-in-1 use | 3 Zippered Spacious pockets | Durable Nylon Padded Fabric, for Men & Women (Black) ",849,4.1 out of 5 stars,311,https://www.amazon.in//AirCase-C18-15-6-inch-Multifunction-Bag-Folio/dp/B07FJZ4XTK/ref=sr_1_272?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-272,['B07FJZ4XTK']
,,,,,
Van Heusen Women's Sling Bag (Mint) ,999,3.7 out of 5 stars,27,https://www.amazon.in//Van-Heusen-Womens-Sling-Mint/dp/B08FGMZRQT/ref=sr_1_273?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-273,['B08FGMZRQT']
,,,,,
Mi Business Casual 21L Water Resistant Laptop Backpack (Light Grey) ,898,4.4 out of 5 stars,"5,307",https://www.amazon.in//Business-Casual-Resistant-Laptop-Backpack/dp/B0862VBTLP/ref=sr_1_274?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-274,['B0862VBTLP']
,,,,,
Baggit Women Bowling Handbag (SORBIT) ,491,3.8 out of 5 stars,77,https://www.amazon.in//Baggit-Womens-Sling-bag-Sorbit/dp/B09F3RR5BG/ref=sr_1_275?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-275,['B09F3RR5BG']
,,,,,
Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover ,929,4.0 out of 5 stars,148,https://www.amazon.in//Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDGZ32L/ref=sr_1_276?keywords=bags&qid=1665173414&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-276,['B09WDGZ32L']
,,,,,
"UNIFTY Laptop Backpack college bag with cover,display watch,cotten mask tution bag (Grey, Black) ",459, , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A0630941SOHZ3OBJNMHI&url=%2FUNIFTY-Laptop-Backpack-college-display%2Fdp%2FB09XXQYK8H%2Fref%3Dsr_1_277_sspa%3Fkeywords%3Dbags%26qid%3D1665173414%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-277-spons%26psc%3D1&qualifier=1665173414&id=7967193485704729&widgetName=sp_btf,['B09XXQYK8H']
,,,,,
"30-L Laptop Backpack, Unisex College Office Travel Backpack, Waterproof Backpack ",599, , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A06640961W6LC5ZS4D4MM&url=%2FLaptop-Backpack-Unisex-College-Waterproof%2Fdp%2FB0BGZLT66B%2Fref%3Dsr_1_278_sspa%3Fkeywords%3Dbags%26qid%3D1665173414%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-278-spons%26psc%3D1&qualifier=1665173414&id=7967193485704729&widgetName=sp_btf,['B0BGZLT66B']
,,,,,
FASHION SHINE Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students ,379,3.3 out of 5 stars,265,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A04283511IEAUDMGSZQ8V&url=%2FFASHION-SHINE-Waterproof-Backpack-Black-Blue%2Fdp%2FB09HCDTG3Y%2Fref%3Dsr_1_273_sspa%3Fkeywords%3Dbags%26qid%3D1665173418%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-273-spons%26psc%3D1&qualifier=1665173418&id=1864661812790657&widgetName=sp_atf_next,['B09HCDTG3Y']
,,,,,
"Forever 15.6"" Polyester Casual Laptop Bags/Backpack for Men with Adjustable Strap Expendable with 2 Compartments ",370,3.5 out of 5 stars,11,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A04328193MRIZGZFNVFXR&url=%2FNew-Fashion-Forever-Adjustable-Compartments%2Fdp%2FB07W226P39%2Fref%3Dsr_1_274_sspa%3Fkeywords%3Dbags%26qid%3D1665173418%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-274-spons%26psc%3D1&qualifier=1665173418&id=1864661812790657&widgetName=sp_atf_next,['B07W226P39']
,,,,,
Aristocrat Draw-Pack 26L Unisex Orange Laptop Bags ,389, , ,https://www.amazon.in//Aristocrat-Draw-Pack-Unisex-Orange-Laptop/dp/B0B5YD727F/ref=sr_1_275?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-275,['B0B5YD727F']
,,,,,
Wildcraft Wiki 1 Music Backpack Purple (11947 Purple) ,"1,086",4.3 out of 5 stars,113,https://www.amazon.in//Wildcraft-Music-Backpack-Purple-11947/dp/B07ZJ7VLYG/ref=sr_1_276?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-276,['B07ZJ7VLYG']
,,,,,
iXport™ Kpop BTS Bangtan Boys Casual Backpack Daypack Laptop Bag School Bag Shoulder Bag with USB Charging Port ,"1,199",3.3 out of 5 stars,3,https://www.amazon.in//iXportTM-Bangtan-Backpack-Shoulder-Charging/dp/B0B89L58SP/ref=sr_1_277?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-277,['B0B89L58SP']
,,,,,
Van Heusen Women's Sling Bag (Mint) ,999,3.7 out of 5 stars,27,https://www.amazon.in//Van-Heusen-Womens-Sling-Mint/dp/B08FGMZRQT/ref=sr_1_278?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-278,['B08FGMZRQT']
,,,,,
Adamson Gear mens and women black Laptop Backpack college Bag Casual college bag tuition bag ,369,3.5 out of 5 stars,11,https://www.amazon.in//Adamson-Laptop-Backpack-college-tuition/dp/B09BMBQF56/ref=sr_1_279?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-279,['B09BMBQF56']
,,,,,
"TRAWOC 60 Ltr Travel Backpack Hiking Trekking Rucksack Bag, 1 Year Warranty, Navy Blue ","1,599",4.3 out of 5 stars,"1,793",https://www.amazon.in//NOVICZ-Navy-Blue-Rucksack-HK004-TRAWOC-NAVYBLUE/dp/B0796PGYKS/ref=sr_1_280?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-280,['B0796PGYKS']
,,,,,
Baggit Women Bowling Handbag (SORBIT) ,491,3.8 out of 5 stars,77,https://www.amazon.in//Baggit-Womens-Sling-bag-Sorbit/dp/B09F3RR5BG/ref=sr_1_281?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-281,['B09F3RR5BG']
,,,,,
Lenovo Casual Laptop Backpack B210 39.62 cm (15.6-inch) Water Repellent Blue ,899,4.2 out of 5 stars,"48,042",https://www.amazon.in//Lenovo-GX40Q17226-15-6-Inch-Casual-Backpack/dp/B075Y7H8V6/ref=sr_1_282?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-282,['B075Y7H8V6']
,,,,,
"30-L Laptop Backpack, Unisex College Office Travel Backpack, Waterproof Backpack ",599, , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A06640961W6LC5ZS4D4MM&url=%2FLaptop-Backpack-Unisex-College-Waterproof%2Fdp%2FB0BGZLT66B%2Fref%3Dsr_1_283_sspa%3Fkeywords%3Dbags%26qid%3D1665173418%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-283-spons%26psc%3D1&qualifier=1665173418&id=1864661812790657&widgetName=sp_mtf,['B0BGZLT66B']
,,,,,
BRAND LEATHER Full Grain Buffalo - Hide Leather Backpack Large Capacity 17 Inch Laptop Bag Multi Pockets Travel Daypack ,"5,467",4.3 out of 5 stars,67,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A10037541UOIF4BTRP6PL&url=%2FBRAND-LEATHER-Full-Grain-Buffalo%2Fdp%2FB08L9MDR3H%2Fref%3Dsr_1_284_sspa%3Fkeywords%3Dbags%26qid%3D1665173418%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-284-spons%26psc%3D1&qualifier=1665173418&id=1864661812790657&widgetName=sp_mtf,['B08L9MDR3H']
,,,,,
Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover ,759,3.9 out of 5 stars,"1,115",https://www.amazon.in//Half-Moon-Backpack-Luggage-Compartment/dp/B09RKNNVFR/ref=sr_1_285?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-285,['B09RKNNVFR']
,,,,,
Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover ,929,4.0 out of 5 stars,148,https://www.amazon.in//Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDGZ32L/ref=sr_1_286?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-286,['B09WDGZ32L']
,,,,,
"R for Rabbit Caramello Grand Diaper Bag for Mother, Waterproof Backpack for Mothers, Multifunctional Maternity Bag for Travel, Nursing Backpack for Moms(Grey) ","1,891",4.4 out of 5 stars,171,https://www.amazon.in//Rabbit-Caramello-Grand-Back-Diaper/dp/B07PJ2BLGM/ref=sr_1_287?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-287,['B07PJ2BLGM']
,,,,,
Baggit Women's DAPES Sling Bag ,724,4.0 out of 5 stars,71,https://www.amazon.in//Baggit-Womens-Sling-bag-Mintgreen/dp/B09F3RP1TG/ref=sr_1_288?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-288,['B09F3RP1TG']
,,,,,
DailyObjects Women's Vegan Leather Fatty Tote Bag ,"1,349.00",4.2 out of 5 stars,325,https://www.amazon.in//DailyObjects-Womens-Multicolor-18-5inch-11-5-inch/dp/B077HSTF5S/ref=sr_1_289?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-289,['B077HSTF5S']
,,,,,
Hang It Large 40 L Laptop Backpack Laptop Backpacks ll Laptop Bags for Men (Blue) (BLUE) ,549,3.0 out of 5 stars,3,https://www.amazon.in//Hang-Large-Laptop-Backpack-Backpacks/dp/B0BC4C4W2P/ref=sr_1_290?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-290,['B0BC4C4W2P']
,,,,,
"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All) ",849,3.8 out of 5 stars,952,https://www.amazon.in//Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_291?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-291,['B08YR63B9M']
,,,,,
"Tabelito® Casual Laptop Bag 15.6-inch(39.6cm), 25 LTR school bags for boys & girls , Office & College bags for mens Water Repellent Backpack for Men Women (Blue) ",499,4.2 out of 5 stars,"1,152",https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_292?keywords=bags&qid=1665173418&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-292,['B08Y3KCN32']
,,,,,
ICEMART 25 L Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students ,499,3.4 out of 5 stars,17,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A07109833M6M3PEEX1NAJ&url=%2FICEMART-Waterproof-Backpack-College-BLUE%2Fdp%2FB09LVPX7HX%2Fref%3Dsr_1_293_sspa%3Fkeywords%3Dbags%26qid%3D1665173418%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-293-spons%26psc%3D1&qualifier=1665173418&id=1864661812790657&widgetName=sp_btf,['B09LVPX7HX']
,,,,,
"30-L Laptop Backpack, Unisex School College Office Travel Backpack, Waterproof Backpack ",599, , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A06642848DEUP3AGUIF3&url=%2FLaptop-Backpack-Unisex-College-Waterproof%2Fdp%2FB0BGZL1D5X%2Fref%3Dsr_1_294_sspa%3Fkeywords%3Dbags%26qid%3D1665173418%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-294-spons%26psc%3D1&qualifier=1665173418&id=1864661812790657&widgetName=sp_btf,['B0BGZL1D5X']
,,,,,
Laptop Backpack||Unisex College Office Travel Backpack|| Waterproof Backpack ,599, , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A06639402LO35CYKGGCG4&url=%2FLaptop-Backpack-Unisex-College-Waterproof%2Fdp%2FB0BFL8GVB7%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Dbags%26qid%3D1665173422%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-289-spons%26psc%3D1&qualifier=1665173422&id=788112750025675&widgetName=sp_atf_next,['B0BFL8GVB7']
,,,,,
CAT Tarppowerng 15 Ltrs Black Laptop Backpack (83679-01) ,"2,399",3.7 out of 5 stars,7,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A08023463RA5056A6DQFA&url=%2FCAT-Tarppowerng-Laptop-Backpack-83679-01%2Fdp%2FB07NQZSRFH%2Fref%3Dsr_1_290_sspa%3Fkeywords%3Dbags%26qid%3D1665173422%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-290-spons%26psc%3D1&qualifier=1665173422&id=788112750025675&widgetName=sp_atf_next,['B07NQZSRFH']
,,,,,
Chumbak Flower Owl Sling Bag - Teal ,996,4.1 out of 5 stars,70,https://www.amazon.in//Chumbak-Womens-Flower-Canvas-Sling/dp/B08FRFFGDB/ref=sr_1_291?keywords=bags&qid=1665173422&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-291,['B08FRFFGDB']
,,,,,
Baggit Women's DAPES Sling Bag ,724,4.0 out of 5 stars,71,https://www.amazon.in//Baggit-Womens-Sling-bag-Mintgreen/dp/B09F3RP1TG/ref=sr_1_292?keywords=bags&qid=1665173422&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-292,['B09F3RP1TG']
,,,,,
DailyObjects Women's Vegan Leather Fatty Tote Bag ,"1,349.00",4.2 out of 5 stars,325,https://www.amazon.in//DailyObjects-Womens-Multicolor-18-5inch-11-5-inch/dp/B077HSTF5S/ref=sr_1_293?keywords=bags&qid=1665173422&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-293,['B077HSTF5S']
,,,,,
"Zouk Unisex Ikat Blue Laptop Backpacks for Office , College and Travel| Fits upto 15.6 Inch Laptop ","1,979",5.0 out of 5 stars,2,https://www.amazon.in//Unisex-Laptop-Backpacks-Office-College/dp/B09W34GG2F/ref=sr_1_294?keywords=bags&qid=1665173422&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-294,['B09W34GG2F']
,,,,,
Van Heusen Women's Tote Bag (Black) ,"1,443",4.5 out of 5 stars,34,https://www.amazon.in//Van-Heusen-Womens-Tote-Black/dp/B08FGPCYDG/ref=sr_1_295?keywords=bags&qid=1665173422&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-295,['B08FGPCYDG']
,,,,,
Special Bag 30L Green Laptop Backpack Men Women College Bag Casual Bag School Bag Office Bag Waterproof Bags 30L Green Travel 15 Inch Laptop Backpack ,448,1.0 out of 5 stars,1,https://www.amazon.in//Special-Bag-College-Casual-School/dp/B0B1BBC68T/ref=sr_1_296?keywords=bags&qid=1665173422&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-296,['B0B1BBC68T']
,,,,,
ASTRID Women's Round Sling Bag with Pompoms (Brown) ,454,4.4 out of 5 stars,195,https://www.amazon.in//ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_297?keywords=bags&qid=1665173422&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-297,['B08VS8JBNK']
,,,,,
Gyan Traders Polyster Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Blue) ,399,4.0 out of 5 stars,5,https://www.amazon.in//Traders-Polyster-Weight-Backpack-Blue/dp/B0B3HRLCCX/ref=sr_1_298?keywords=bags&qid=1665173422&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-298,['B0B3HRLCCX']
,,,,,
"Dezful 36 L Casual Backpack with Laptop Compartment for School, College, Office Bag for Men Women Travel Backpack Water Resistant and Lightweight ",589,4.7 out of 5 stars,4,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A097897524QXPJZGZ3VXN&url=%2FDezful-Backpack-Compartment-Resistant-Lightweight%2Fdp%2FB0B9381YGC%2Fref%3Dsr_1_299_sspa%3Fkeywords%3Dbags%26qid%3D1665173422%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-299-spons%26psc%3D1&qualifier=1665173422&id=788112750025675&widgetName=sp_mtf,['B0B9381YGC']
,,,,,
